customer_id,organization_name,organization_type,organization_subtype,size_category,employee_count,subscription_tier,monthly_revenue,setup_date,primary_contact_name,primary_contact_email,primary_contact_phone,street_address,city,state,zip_code,time_zone,payment_methods,integration_count,last_login_date,support_tier,created_at,updated_at
VANCO0309,St. Paul Presbyterian Church #1,faith,synagogue,small,12,premium,1077.00,2024-01-05,Rabbi Mary Williams,mary.williams@st.paulpresbyterianchurch1.org,555-489-6842,8789 Park Dr,Denver,CO,80237,America/Denver,"[""online"", ""mobile"", ""text""]",5,2024-10-01,premium,2024-01-05 13:35:00,2024-11-16 10:21:00
VANCO0310,Blessed Sacrament Episcopal Church #3,faith,synagogue,small,15,standard,1768.00,2017-04-26,Rabbi John Smith,john.smith@blessedsacramentepiscopalchurch3.org,555-831-7739,423 Church Ave,Fort Worth,TX,76193,America/Chicago,"[""online"", ""mobile""]",3,2024-10-12,basic,2017-04-26 16:40:00,2024-11-20 15:30:00
VANCO0311,Harvest Baptist Church #4,faith,church,small,31,basic,1152.00,2021-11-10,Rev. Robert Davis,robert.davis@harvestbaptistchurch4.org,555-428-6965,2858 School St,Charlotte,NC,28209,America/New_York,"[""online""]",12,2024-11-08,basic,2021-11-10 08:56:00,2024-11-19 09:10:00
VANCO0312,Calvary Baptist Community Church #1,faith,church,small,23,standard,1491.00,2024-03-02,Rev. William Williams,william.williams@calvarybaptistcommunitychurch1.org,555-540-4961,4629 School Blvd,Jacksonville,FL,32236,America/New_York,"[""online""]",15,2024-11-03,basic,2024-03-02 12:29:00,2024-11-17 09:38:00
VANCO0313,Christ the King Community Church,faith,synagogue,small,27,basic,1473.00,2017-10-15,Rabbi Robert Brown,robert.brown@christthekingcommunitychurch.org,555-121-6910,5785 Oak Dr,Jacksonville,FL,32256,America/New_York,"[""online"", ""text""]",11,2024-11-19,basic,2017-10-15 15:18:00,2024-11-18 11:40:00
VANCO0314,St. Mary Church #1,faith,church,medium,122,standard,6947.00,2024-04-10,Rev. Mary Jones,mary.jones@st.marychurch1.org,555-848-9525,4397 Main Blvd,Philadelphia,PA,19164,America/New_York,"[""online""]",13,2024-10-08,basic,2024-04-10 11:08:00,2024-11-20 17:01:00
VANCO0315,Good Shepherd Church #3,faith,synagogue,large,168,standard,15613.00,2019-03-08,Rabbi Mary Martinez,mary.martinez@goodshepherdchurch3.org,555-518-3450,7465 Main Blvd,Dallas,TX,75211,America/Chicago,"[""online"", ""mobile""]",5,2024-11-07,basic,2019-03-08 17:12:00,2024-11-20 12:19:00
VANCO0316,Faith Community Lutheran Church #2,faith,synagogue,small,42,basic,647.00,2021-02-28,Rabbi David Martinez,david.martinez@faithcommunitylutheranchurch2.org,555-719-1722,2671 Park Dr,Columbus,OH,43231,America/New_York,"[""online"", ""mobile""]",6,2024-10-07,basic,2021-02-28 15:14:00,2024-11-15 10:12:00
VANCO0317,Good Shepherd Methodist Church #1,faith,church,small,19,premium,473.00,2016-10-22,Rev. William Davis,william.davis@goodshepherdmethodistchurch1.org,555-820-4646,3769 Church Blvd,Los Angeles,CA,90005,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",14,2024-10-15,premium,2016-10-22 10:42:00,2024-11-19 08:24:00
VANCO0318,Good Shepherd Catholic Church #1,faith,mosque,small,28,premium,1350.00,2018-12-04,Imam William Rodriguez,william.rodriguez@goodshepherdcatholicchurch1.org,555-554-2282,3979 Main Dr,Columbus,OH,43226,America/New_York,"[""online"", ""text""]",10,2024-11-15,premium,2018-12-04 08:54:00,2024-11-18 16:50:00
VANCO0319,Emmanuel Baptist Baptist Church #2,faith,mosque,small,45,basic,557.00,2017-04-13,Imam Mary Smith,mary.smith@emmanuelbaptistbaptistchurch2.org,555-222-8407,1597 Park Ave,Indianapolis,IN,46210,America/New_York,"[""online""]",6,2024-10-08,basic,2017-04-13 09:18:00,2024-11-16 11:07:00
VANCO0320,New Life Lutheran Church #1,faith,synagogue,small,49,premium,508.00,2019-11-07,Rabbi David Brown,david.brown@newlifelutheranchurch1.org,555-445-8520,7137 School St,San Jose,CA,95194,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",15,2024-10-01,premium,2019-11-07 13:30:00,2024-11-17 08:34:00
VANCO0321,Trinity Lutheran Community Church #1,faith,church,small,9,basic,773.00,2018-10-16,Rev. Mary Garcia,mary.garcia@trinitylutherancommunitychurch1.org,555-177-2416,8942 Church Ave,Charlotte,NC,28250,America/New_York,"[""online""]",2,2024-11-05,basic,2018-10-16 13:24:00,2024-11-20 10:32:00
VANCO0322,Christ the King Baptist Church #3,faith,mosque,large,184,premium,23609.00,2023-02-22,Imam Lisa Martinez,lisa.martinez@christthekingbaptistchurch3.org,555-820-8411,7642 Park Blvd,San Antonio,TX,78215,America/Chicago,"[""online""]",7,2024-11-18,premium,2023-02-22 12:58:00,2024-11-18 15:37:00
VANCO0323,New Life Church #2,faith,church,small,6,premium,1840.00,2022-09-17,Rev. Lisa Williams,lisa.williams@newlifechurch2.org,555-838-5028,7681 Church St,San Antonio,TX,78228,America/Chicago,"[""online"", ""mobile""]",4,2024-10-06,premium,2022-09-17 17:03:00,2024-11-15 08:47:00
VANCO0324,Victory Presbyterian Church #5,faith,synagogue,medium,54,standard,4201.00,2019-11-24,Rabbi Sarah Williams,sarah.williams@victorypresbyterianchurch5.org,555-755-1333,5560 Oak Ave,Austin,TX,73333,America/Chicago,"[""online"", ""mobile"", ""text""]",8,2024-10-04,basic,2019-11-24 09:13:00,2024-11-16 15:29:00
VANCO0325,Harvest Church,faith,church,medium,136,premium,5669.00,2022-03-20,Rev. Lisa Johnson,lisa.johnson@harvestchurch.org,555-248-1685,643 Oak Blvd,San Jose,CA,95111,America/Los_Angeles,"[""online""]",8,2024-10-16,premium,2022-03-20 08:12:00,2024-11-19 10:25:00
VANCO0326,Harvest Presbyterian Church #1,faith,church,small,29,premium,1508.00,2021-02-06,Rev. Robert Brown,robert.brown@harvestpresbyterianchurch1.org,555-294-9222,6886 Park Blvd,San Diego,CA,92190,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",10,2024-10-06,premium,2021-02-06 08:34:00,2024-11-19 13:28:00
VANCO0327,Faith Community Church,faith,mosque,small,17,basic,1866.00,2019-11-26,Imam Lisa Miller,lisa.miller@faithcommunitychurch.org,555-744-8716,8865 Main Blvd,Philadelphia,PA,19142,America/New_York,"[""online"", ""text""]",3,2024-11-19,basic,2019-11-26 12:44:00,2024-11-19 16:31:00
VANCO0328,Good Shepherd Catholic Church #2,faith,church,small,41,standard,811.00,2023-02-06,Rev. Jennifer Smith,jennifer.smith@goodshepherdcatholicchurch2.org,555-779-8819,4155 Church St,Los Angeles,CA,90099,America/Los_Angeles,"[""online""]",15,2024-11-07,basic,2023-02-06 11:56:00,2024-11-16 10:46:00
VANCO0329,Mount Olive Church #3,faith,church,large,368,premium,20427.00,2015-11-11,Rev. David Miller,david.miller@mountolivechurch3.org,555-408-5662,8591 Park Dr,San Francisco,CA,94106,America/Los_Angeles,"[""online"", ""pos""]",11,2024-10-01,premium,2015-11-11 10:13:00,2024-11-18 13:40:00
VANCO0330,St. Mary Catholic Church #3,faith,mosque,medium,76,basic,6915.00,2017-11-04,Imam Lisa Smith,lisa.smith@st.marycatholicchurch3.org,555-489-2198,479 Main Ave,San Diego,CA,92172,America/Los_Angeles,"[""online"", ""mobile""]",2,2024-11-10,basic,2017-11-04 12:20:00,2024-11-18 11:53:00
VANCO0331,St. Paul Community Church #2,faith,synagogue,medium,115,premium,6220.00,2021-08-24,Rabbi John Davis,john.davis@st.paulcommunitychurch2.org,555-108-3525,8966 Park Dr,Seattle,WA,98108,America/Los_Angeles,"[""online"", ""mobile""]",2,2024-10-07,premium,2021-08-24 14:59:00,2024-11-18 11:41:00
VANCO0332,St. Paul Church #2,faith,mosque,medium,142,standard,2521.00,2024-08-03,Imam David Smith,david.smith@st.paulchurch2.org,555-368-6113,3068 School Blvd,San Francisco,CA,94170,America/Los_Angeles,"[""online"", ""text""]",6,2024-11-10,basic,2024-08-03 08:15:00,2024-11-15 09:53:00
VANCO0333,St. Paul Presbyterian Church #2,faith,church,small,20,premium,1568.00,2022-05-27,Rev. William Garcia,william.garcia@st.paulpresbyterianchurch2.org,555-312-3042,6397 Church Dr,Boston,MA,2162,America/New_York,"[""online"", ""mobile"", ""text""]",11,2024-10-03,premium,2022-05-27 11:16:00,2024-11-17 17:32:00
VANCO0334,St. Paul Presbyterian Church #3,faith,mosque,small,27,premium,1015.00,2023-01-02,Imam David Davis,david.davis@st.paulpresbyterianchurch3.org,555-146-1158,1992 Park Dr,San Francisco,CA,94164,America/Los_Angeles,"[""online""]",2,2024-10-09,premium,2023-01-02 15:04:00,2024-11-19 12:07:00
VANCO0335,Harvest Church #1,faith,mosque,small,10,standard,1393.00,2021-01-23,Imam Mary Brown,mary.brown@harvestchurch1.org,555-448-8658,545 School St,Columbus,OH,43228,America/New_York,"[""online""]",7,2024-11-04,basic,2021-01-23 10:50:00,2024-11-19 08:16:00
VANCO0336,St. Mary Baptist Church #1,faith,synagogue,large,264,standard,16385.00,2024-01-14,Rabbi William Jones,william.jones@st.marybaptistchurch1.org,555-200-2236,3445 Church St,New York,NY,10011,America/New_York,"[""online"", ""pos""]",6,2024-10-19,basic,2024-01-14 09:17:00,2024-11-20 08:20:00
VANCO0337,New Life Community Church,faith,church,small,39,premium,1989.00,2018-09-11,Rev. Jennifer Garcia,jennifer.garcia@newlifecommunitychurch.org,555-512-3838,8225 Oak St,Houston,TX,77010,America/Chicago,"[""online""]",13,2024-11-10,premium,2018-09-11 17:18:00,2024-11-19 09:19:00
VANCO0338,Christ the King Presbyterian Church #2,faith,synagogue,small,8,standard,1378.00,2017-01-10,Rabbi Sarah Williams,sarah.williams@christthekingpresbyterianchurch2.org,555-217-3173,9866 Park Blvd,San Francisco,CA,94133,America/Los_Angeles,"[""online"", ""text""]",13,2024-11-18,basic,2017-01-10 17:07:00,2024-11-16 17:40:00
VANCO0339,Crossroads Church #3,faith,mosque,medium,83,basic,2279.00,2016-11-14,Imam David Garcia,david.garcia@crossroadschurch3.org,555-704-1142,4729 School Dr,San Diego,CA,92195,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",15,2024-11-06,basic,2016-11-14 12:27:00,2024-11-15 11:32:00
VANCO0340,Harvest Catholic Church #2,faith,synagogue,medium,73,standard,3351.00,2022-04-26,Rabbi Michael Williams,michael.williams@harvestcatholicchurch2.org,555-915-3790,6957 Oak Dr,Denver,CO,80294,America/Denver,"[""online"", ""mobile""]",15,2024-11-09,basic,2022-04-26 14:12:00,2024-11-19 16:16:00
VANCO0341,Cornerstone Catholic Church #2,faith,church,small,23,basic,517.00,2018-10-28,Rev. Michael Jones,michael.jones@cornerstonecatholicchurch2.org,555-493-7789,6254 Oak Blvd,Houston,TX,77031,America/Chicago,"[""online"", ""text""]",2,2024-10-09,basic,2018-10-28 12:41:00,2024-11-18 17:56:00
VANCO0342,Faith Community Lutheran Church #3,faith,church,small,21,standard,1340.00,2022-06-23,Rev. Lisa Garcia,lisa.garcia@faithcommunitylutheranchurch3.org,555-346-9097,8492 Church Blvd,Chicago,IL,60696,America/Chicago,"[""online"", ""mobile""]",3,2024-11-15,basic,2022-06-23 15:50:00,2024-11-18 13:30:00
VANCO0343,Riverside Episcopal Church #1,faith,synagogue,small,20,basic,1957.00,2022-12-10,Rabbi John Williams,john.williams@riversideepiscopalchurch1.org,555-874-1221,4850 Church Blvd,Denver,CO,80296,America/Denver,"[""online"", ""mobile""]",13,2024-10-16,basic,2022-12-10 10:23:00,2024-11-20 12:45:00
VANCO0344,Victory Baptist Church,faith,church,small,39,basic,673.00,2024-11-10,Rev. William Davis,william.davis@victorybaptistchurch.org,555-799-7148,9702 Oak Blvd,San Antonio,TX,78289,America/Chicago,"[""online"", ""mobile"", ""text""]",12,2024-10-18,basic,2024-11-10 13:06:00,2024-11-18 13:25:00
VANCO0345,Crossroads Episcopal Church #1,faith,synagogue,medium,100,standard,2657.00,2019-01-01,Rabbi John Williams,john.williams@crossroadsepiscopalchurch1.org,555-311-3285,8819 Main Blvd,Boston,MA,2140,America/New_York,"[""online"", ""mobile""]",15,2024-11-08,basic,2019-01-01 08:13:00,2024-11-15 12:26:00
VANCO0346,Harvest Lutheran Church #1,faith,church,small,16,standard,673.00,2017-12-03,Rev. Jennifer Rodriguez,jennifer.rodriguez@harvestlutheranchurch1.org,555-734-9008,6396 Park Dr,Denver,CO,80255,America/Denver,"[""online"", ""text""]",15,2024-11-20,basic,2017-12-03 08:31:00,2024-11-15 09:23:00
VANCO0347,Victory Episcopal Church #2,faith,mosque,medium,73,premium,4886.00,2018-04-20,Imam Mary Miller,mary.miller@victoryepiscopalchurch2.org,555-367-1170,1139 School Blvd,Dallas,TX,75257,America/Chicago,"[""online""]",4,2024-11-06,premium,2018-04-20 13:33:00,2024-11-20 09:20:00
VANCO0348,Living Water Church #2,faith,church,small,14,standard,649.00,2024-12-27,Rev. John Williams,john.williams@livingwaterchurch2.org,555-746-1295,1899 School Ave,Denver,CO,80297,America/Denver,"[""online"", ""mobile"", ""text""]",14,2024-10-05,basic,2024-12-27 08:27:00,2024-11-17 11:48:00
VANCO0349,Emmanuel Baptist Church #2,faith,mosque,small,7,basic,821.00,2023-07-21,Imam Robert Martinez,robert.martinez@emmanuelbaptistchurch2.org,555-198-6592,6187 School Ave,Los Angeles,CA,90046,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",2,2024-10-17,basic,2023-07-21 16:47:00,2024-11-20 08:13:00
VANCO0350,Riverside Baptist Church #2,faith,church,medium,118,basic,2354.00,2022-12-01,Rev. Robert Williams,robert.williams@riversidebaptistchurch2.org,555-602-9562,4989 Church Dr,Chicago,IL,60636,America/Chicago,"[""online""]",4,2024-11-19,basic,2022-12-01 12:25:00,2024-11-18 15:55:00
VANCO0351,Cornerstone Church #1,faith,synagogue,small,40,basic,1761.00,2022-11-22,Rabbi Lisa Davis,lisa.davis@cornerstonechurch1.org,555-327-2651,2500 Oak Ave,San Diego,CA,92188,America/Los_Angeles,"[""online"", ""mobile""]",8,2024-11-05,basic,2022-11-22 08:11:00,2024-11-20 13:55:00
VANCO0352,Harvest Presbyterian Church #2,faith,synagogue,small,6,basic,1385.00,2024-04-05,Rabbi Patricia Davis,patricia.davis@harvestpresbyterianchurch2.org,555-818-1130,1365 Main Blvd,Charlotte,NC,28201,America/New_York,"[""online"", ""text""]",4,2024-10-07,basic,2024-04-05 17:45:00,2024-11-19 16:23:00
VANCO0353,Grace Community Catholic Church #1,faith,synagogue,small,9,basic,1111.00,2015-03-05,Rabbi Sarah Rodriguez,sarah.rodriguez@gracecommunitycatholicchurch1.org,555-673-2688,2608 School Dr,Austin,TX,73332,America/Chicago,"[""online"", ""mobile""]",7,2024-10-02,basic,2015-03-05 16:08:00,2024-11-18 15:06:00
VANCO0354,New Life Episcopal Church #2,faith,church,medium,85,premium,5840.00,2021-09-07,Rev. Patricia Johnson,patricia.johnson@newlifeepiscopalchurch2.org,555-941-6982,2569 Park Blvd,Philadelphia,PA,19116,America/New_York,"[""online"", ""mobile""]",9,2024-11-09,premium,2021-09-07 11:12:00,2024-11-16 16:31:00
VANCO0355,Victory Catholic Church #3,faith,synagogue,small,19,standard,752.00,2015-11-23,Rabbi Lisa Garcia,lisa.garcia@victorycatholicchurch3.org,555-953-6394,9566 Main Blvd,Philadelphia,PA,19148,America/New_York,"[""online""]",8,2024-10-19,basic,2015-11-23 15:58:00,2024-11-18 09:03:00
VANCO0356,Emmanuel Baptist Baptist Church #3,faith,mosque,small,12,premium,1011.00,2024-08-19,Imam Sarah Martinez,sarah.martinez@emmanuelbaptistbaptistchurch3.org,555-361-7806,5475 Oak Blvd,Los Angeles,CA,90076,America/Los_Angeles,"[""online""]",12,2024-10-12,premium,2024-08-19 13:10:00,2024-11-19 10:41:00
VANCO0357,Christ the King Episcopal Church #2,faith,mosque,medium,142,basic,4029.00,2019-07-25,Imam Mary Davis,mary.davis@christthekingepiscopalchurch2.org,555-294-3126,6935 Church St,Denver,CO,80202,America/Denver,"[""online""]",13,2024-11-13,basic,2019-07-25 12:46:00,2024-11-18 15:57:00
VANCO0358,Good Shepherd Episcopal Church,faith,church,small,24,basic,1833.00,2024-11-19,Rev. Michael Rodriguez,michael.rodriguez@goodshepherdepiscopalchurch.org,555-829-8208,7692 School Dr,Dallas,TX,75211,America/Chicago,"[""online"", ""mobile"", ""text""]",15,2024-10-19,basic,2024-11-19 12:18:00,2024-11-19 15:59:00
VANCO0359,Hope Methodist Baptist Church #2,faith,church,small,47,premium,1311.00,2024-11-19,Rev. David Williams,david.williams@hopemethodistbaptistchurch2.org,555-568-3987,6442 Church St,San Antonio,TX,78293,America/Chicago,"[""online"", ""text""]",4,2024-11-09,premium,2024-11-19 16:10:00,2024-11-20 11:37:00
VANCO0360,Faith Community Lutheran Church #4,faith,church,medium,53,standard,2983.00,2015-08-28,Rev. Mary Smith,mary.smith@faithcommunitylutheranchurch4.org,555-444-5802,1004 Main Ave,Dallas,TX,75260,America/Chicago,"[""online""]",10,2024-11-15,basic,2015-08-28 14:41:00,2024-11-20 15:09:00
VANCO0361,Harvest Episcopal Church,faith,church,large,241,basic,18231.00,2016-08-03,Rev. Robert Brown,robert.brown@harvestepiscopalchurch.org,555-961-4743,2045 School Dr,Houston,TX,77031,America/Chicago,"[""online"", ""mobile"", ""text""]",2,2024-11-19,basic,2016-08-03 14:07:00,2024-11-18 14:30:00
VANCO0362,Living Water Church #3,faith,synagogue,small,9,basic,518.00,2018-02-19,Rabbi William Garcia,william.garcia@livingwaterchurch3.org,555-843-7906,7512 Main Blvd,Indianapolis,IN,46246,America/New_York,"[""online"", ""text""]",13,2024-10-20,basic,2018-02-19 13:36:00,2024-11-16 13:19:00
VANCO0363,Faith Community Lutheran Church #5,faith,church,medium,112,basic,3922.00,2023-01-24,Rev. David Smith,david.smith@faithcommunitylutheranchurch5.org,555-491-8630,8233 Oak Blvd,San Diego,CA,92127,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",12,2024-11-05,basic,2023-01-24 09:11:00,2024-11-17 09:56:00
VANCO0364,Faith Community Lutheran Church #6,faith,church,small,12,basic,1918.00,2021-03-19,Rev. Patricia Garcia,patricia.garcia@faithcommunitylutheranchurch6.org,555-184-5372,9329 Oak Blvd,San Antonio,TX,78293,America/Chicago,"[""online"", ""mobile""]",13,2024-10-18,basic,2021-03-19 17:10:00,2024-11-16 12:45:00
VANCO0365,Mount Olive Community Church #1,faith,mosque,medium,143,basic,4533.00,2024-05-26,Imam Jennifer Smith,jennifer.smith@mountolivecommunitychurch1.org,555-471-8408,2991 Oak Dr,San Jose,CA,95189,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",4,2024-11-04,basic,2024-05-26 11:27:00,2024-11-15 14:12:00
VANCO0366,Mount Olive Catholic Church #3,faith,church,small,47,basic,845.00,2018-06-17,Rev. Robert Davis,robert.davis@mountolivecatholicchurch3.org,555-890-5964,1921 School Dr,Dallas,TX,75285,America/Chicago,"[""online""]",2,2024-11-07,basic,2018-06-17 11:30:00,2024-11-17 10:05:00
VANCO0367,First Baptist Catholic Church,faith,mosque,small,10,premium,1790.00,2024-11-01,Imam Michael Miller,michael.miller@firstbaptistcatholicchurch.org,555-799-7898,9971 Oak Ave,San Francisco,CA,94176,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",4,2024-10-05,premium,2024-11-01 11:50:00,2024-11-16 11:03:00
VANCO0368,Trinity Lutheran Baptist Church,faith,mosque,small,24,standard,919.00,2019-06-09,Imam Mary Davis,mary.davis@trinitylutheranbaptistchurch.org,555-164-4759,3991 Oak Dr,San Francisco,CA,94176,America/Los_Angeles,"[""online""]",13,2024-10-13,basic,2019-06-09 13:20:00,2024-11-20 15:38:00
VANCO0369,Good Shepherd Lutheran Church #2,faith,church,medium,105,premium,5353.00,2017-02-25,Rev. Robert Jones,robert.jones@goodshepherdlutheranchurch2.org,555-229-2063,2425 School Blvd,Indianapolis,IN,46228,America/New_York,"[""online"", ""mobile""]",14,2024-11-15,premium,2017-02-25 14:15:00,2024-11-17 16:08:00
VANCO0370,Living Water Presbyterian Church #2,faith,synagogue,small,37,basic,1895.00,2020-07-09,Rabbi Sarah Johnson,sarah.johnson@livingwaterpresbyterianchurch2.org,555-705-8650,213 Main Blvd,Dallas,TX,75213,America/Chicago,"[""online"", ""mobile"", ""text""]",1,2024-10-12,basic,2020-07-09 11:45:00,2024-11-16 14:32:00
VANCO0371,New Life Church #3,faith,synagogue,medium,61,basic,6479.00,2019-09-05,Rabbi Mary Williams,mary.williams@newlifechurch3.org,555-682-3360,5140 Main Ave,Los Angeles,CA,90085,America/Los_Angeles,"[""online""]",4,2024-10-03,basic,2019-09-05 12:40:00,2024-11-16 08:12:00
VANCO0372,Riverside Baptist Church #3,faith,synagogue,medium,105,standard,3607.00,2021-10-26,Rabbi David Rodriguez,david.rodriguez@riversidebaptistchurch3.org,555-303-6153,3415 Main Ave,Houston,TX,77001,America/Chicago,"[""online"", ""mobile""]",10,2024-11-13,basic,2021-10-26 14:33:00,2024-11-17 17:27:00
VANCO0373,First Baptist Episcopal Church #1,faith,mosque,large,157,premium,15802.00,2017-03-14,Imam Sarah Garcia,sarah.garcia@firstbaptistepiscopalchurch1.org,555-829-5520,5652 School St,Philadelphia,PA,19157,America/New_York,"[""online"", ""mobile""]",5,2024-10-04,premium,2017-03-14 17:41:00,2024-11-19 12:01:00
VANCO0374,Crossroads Catholic Church #1,faith,mosque,medium,118,basic,3320.00,2015-06-12,Imam Robert Smith,robert.smith@crossroadscatholicchurch1.org,555-893-4092,6957 Park Blvd,Dallas,TX,75221,America/Chicago,"[""online"", ""mobile""]",7,2024-10-05,basic,2015-06-12 13:02:00,2024-11-15 08:39:00
