employee_id,customer_id,first_name,last_name,email,phone,title,role,department,hire_date,is_primary_contact,is_active,last_login_date,training_completed,permissions,created_at,updated_at
EMP1300,VANCO0326,Nancy,Brown,nancy.brown@harvestpresbyterianchurch1.org,555-777-9128,Youth Pastor,admin,Leadership,2024-12-06,False,True,2024-10-22,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-12-06 00:00:00,2024-11-20 14:30:00
EMP1301,VANCO0326,Jeffrey,Flores,jeffrey.flores@harvestpresbyterianchurch1.org,555-640-1563,Office Manager,volunteer,Administration,2023-07-30,False,True,2024-11-11,True,"[""basic_access""]",2023-07-30 00:00:00,2024-11-20 14:30:00
EMP1302,VANCO0327,George,Anderson,george.anderson@faithcommunitychurch.org,555-903-6432,Education Coordinator,volunteer,Programs,2021-07-22,True,True,2024-11-18,False,"[""billing"", ""reports"", ""settings"", ""users""]",2021-07-22 00:00:00,2024-11-20 14:30:00
EMP1303,VANCO0327,Jeffrey,Williams,jeffrey.williams@faithcommunitychurch.org,555-964-5159,Office Assistant,director,Administration,2020-08-06,False,False,2024-11-12,True,"[""basic_access""]",2020-08-06 00:00:00,2024-11-20 14:30:00
EMP1304,VANCO0327,Timothy,Mitchell,timothy.mitchell@faithcommunitychurch.org,555-122-5143,Administrative Director,admin,Administration,2024-03-07,False,True,2024-11-19,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-03-07 00:00:00,2024-11-20 14:30:00
EMP1305,VANCO0328,Christopher,Mitchell,christopher.mitchell@goodshepherdcatholicchurch2.org,555-196-8056,Associate Pastor,admin,Leadership,2024-07-26,True,True,2024-11-18,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-07-26 00:00:00,2024-11-20 14:30:00
EMP1306,VANCO0328,Robert,Young,robert.young@goodshepherdcatholicchurch2.org,555-233-5161,Finance Director,admin,Finance,2023-08-09,False,True,2024-11-04,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-08-09 00:00:00,2024-11-20 14:30:00
EMP1307,VANCO0328,Andrew,Jones,andrew.jones@goodshepherdcatholicchurch2.org,555-396-1206,Administrative Assistant,volunteer,Administration,2024-01-04,False,True,2024-11-18,True,"[""basic_access""]",2024-01-04 00:00:00,2024-11-20 14:30:00
EMP1308,VANCO0329,Jessica,Anderson,jessica.anderson@mountolivechurch3.org,555-614-9978,Finance Director,admin,Finance,2019-07-30,True,True,2024-11-15,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-07-30 00:00:00,2024-11-20 14:30:00
EMP1309,VANCO0329,Linda,Garcia,linda.garcia@mountolivechurch3.org,555-538-9280,Associate Pastor,admin,Leadership,2018-06-11,False,True,2024-11-01,False,"[""billing"", ""reports"", ""settings"", ""users""]",2018-06-11 00:00:00,2024-11-20 14:30:00
EMP1310,VANCO0329,Donna,Scott,donna.scott@mountolivechurch3.org,555-463-5385,Music Director,admin,Operations,2020-09-24,False,True,2024-10-21,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-09-24 00:00:00,2024-11-20 14:30:00
EMP1311,VANCO0329,Donna,Johnson,donna.johnson@mountolivechurch3.org,555-419-8586,Youth Pastor,admin,Leadership,2018-04-03,False,True,2024-10-23,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-04-03 00:00:00,2024-11-20 14:30:00
EMP1312,VANCO0329,Paul,Miller,paul.miller@mountolivechurch3.org,555-723-3961,Pastor,admin,Leadership,2019-07-10,False,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-07-10 00:00:00,2024-11-20 14:30:00
EMP1313,VANCO0330,Brian,Garcia,brian.garcia@stmarycatholicchurch3.org,555-152-6834,Community Outreach Coordinator,teacher,Operations,2019-05-31,True,True,2024-11-10,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-05-31 00:00:00,2024-11-20 14:30:00
EMP1314,VANCO0330,George,Smith,george.smith@stmarycatholicchurch3.org,555-913-2002,Imam,admin,Leadership,2021-10-18,False,True,2024-10-31,False,"[""billing"", ""reports"", ""settings"", ""users""]",2021-10-18 00:00:00,2024-11-20 14:30:00
EMP1315,VANCO0330,Carol,Lewis,carol.lewis@stmarycatholicchurch3.org,555-959-8917,Office Assistant,volunteer,Administration,2023-04-24,False,True,2024-10-27,True,"[""basic_access""]",2023-04-24 00:00:00,2024-11-20 14:30:00
EMP1316,VANCO0330,Dorothy,Anderson,dorothy.anderson@stmarycatholicchurch3.org,555-576-6060,Education Coordinator,volunteer,Programs,2020-10-10,False,True,2024-11-05,True,"[""basic_access""]",2020-10-10 00:00:00,2024-11-20 14:30:00
EMP1317,VANCO0331,Joshua,Hall,joshua.hall@stpaulcommunitychurch2.org,555-496-5312,Rabbi,admin,Leadership,2023-11-23,True,True,2024-10-28,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-11-23 00:00:00,2024-11-20 14:30:00
EMP1318,VANCO0331,William,Hill,william.hill@stpaulcommunitychurch2.org,555-656-4685,Executive Director,admin,Operations,2022-03-06,False,True,2024-10-29,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-03-06 00:00:00,2024-11-20 14:30:00
EMP1319,VANCO0331,Betty,Nguyen,betty.nguyen@stpaulcommunitychurch2.org,555-688-2822,Cantor,director,Operations,2023-04-20,False,True,2024-10-24,True,"[""basic_access""]",2023-04-20 00:00:00,2024-11-20 14:30:00
EMP1320,VANCO0331,Joseph,Adams,joseph.adams@stpaulcommunitychurch2.org,555-927-6180,Education Director,admin,Programs,2025-01-20,False,True,2024-10-22,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-20 00:00:00,2024-11-20 14:30:00
EMP1321,VANCO0331,Joseph,Allen,joseph.allen@stpaulcommunitychurch2.org,555-492-2194,Administrative Assistant,volunteer,Administration,2024-03-28,False,True,2024-10-29,True,"[""basic_access""]",2024-03-28 00:00:00,2024-11-20 14:30:00
EMP1322,VANCO0332,Paul,Scott,paul.scott@stpaulchurch2.org,555-696-8599,Administrative Director,admin,Administration,2024-10-30,True,True,2024-11-05,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-10-30 00:00:00,2024-11-20 14:30:00
EMP1323,VANCO0332,Dorothy,Williams,dorothy.williams@stpaulchurch2.org,555-575-5311,Imam,admin,Leadership,2025-01-04,False,True,2024-11-07,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-04 00:00:00,2024-11-20 14:30:00
EMP1324,VANCO0332,Anthony,Perez,anthony.perez@stpaulchurch2.org,555-182-8421,Education Coordinator,teacher,Programs,2025-03-10,False,True,2024-11-02,False,"[""basic_access""]",2025-03-10 00:00:00,2024-11-20 14:30:00
EMP1325,VANCO0332,John,Flores,john.flores@stpaulchurch2.org,555-552-7877,Office Assistant,director,Administration,2024-09-23,False,True,2024-11-02,True,"[""basic_access""]",2024-09-23 00:00:00,2024-11-20 14:30:00
EMP1326,VANCO0332,David,Wilson,david.wilson@stpaulchurch2.org,555-793-1976,Community Outreach Coordinator,volunteer,Operations,2024-10-12,False,True,2024-11-18,False,"[""basic_access""]",2024-10-12 00:00:00,2024-11-20 14:30:00
EMP1327,VANCO0333,Christopher,Baker,christopher.baker@stpaulpresbyterianchurch2.org,555-420-2533,Pastor,admin,Leadership,2023-01-30,True,True,2024-11-16,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-01-30 00:00:00,2024-11-20 14:30:00
EMP1328,VANCO0333,Joshua,Rodriguez,joshua.rodriguez@stpaulpresbyterianchurch2.org,555-747-2646,Associate Pastor,admin,Leadership,2025-01-17,False,True,2024-11-02,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-17 00:00:00,2024-11-20 14:30:00
EMP1329,VANCO0333,Paul,Wright,paul.wright@stpaulpresbyterianchurch2.org,555-309-2908,Youth Pastor,admin,Leadership,2024-06-21,False,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-06-21 00:00:00,2024-11-20 14:30:00
EMP1330,VANCO0333,Nancy,Hall,nancy.hall@stpaulpresbyterianchurch2.org,555-377-3943,Finance Director,admin,Finance,2023-09-12,False,True,2024-10-22,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-09-12 00:00:00,2024-11-20 14:30:00
EMP1331,VANCO0334,Anthony,Gonzalez,anthony.gonzalez@stpaulpresbyterianchurch3.org,555-218-9781,Office Assistant,director,Administration,2023-02-18,True,True,2024-11-19,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-02-18 00:00:00,2024-11-20 14:30:00
EMP1332,VANCO0334,Mark,Mitchell,mark.mitchell@stpaulpresbyterianchurch3.org,555-807-7208,Imam,admin,Leadership,2023-10-18,False,True,2024-11-04,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-10-18 00:00:00,2024-11-20 14:30:00
EMP1333,VANCO0334,Donna,White,donna.white@stpaulpresbyterianchurch3.org,555-672-7216,Community Outreach Coordinator,volunteer,Operations,2024-06-08,False,True,2024-11-14,True,"[""basic_access""]",2024-06-08 00:00:00,2024-11-20 14:30:00
EMP1334,VANCO0335,Robert,Garcia,robert.garcia@harvestchurch1.org,555-231-9922,Administrative Director,admin,Administration,2024-10-18,True,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-10-18 00:00:00,2024-11-20 14:30:00
EMP1335,VANCO0335,Michael,Lee,michael.lee@harvestchurch1.org,555-696-8497,Community Outreach Coordinator,teacher,Operations,2022-05-23,False,True,2024-11-14,True,"[""basic_access""]",2022-05-23 00:00:00,2024-11-20 14:30:00
EMP1336,VANCO0335,Mary,Thompson,mary.thompson@harvestchurch1.org,555-318-1459,Office Assistant,director,Administration,2023-08-25,False,True,2024-11-06,True,"[""basic_access""]",2023-08-25 00:00:00,2024-11-20 14:30:00
EMP1337,VANCO0336,Kimberly,Lee,kimberly.lee@stmarybaptistchurch1.org,555-351-7239,Office Manager,volunteer,Administration,2025-05-18,True,True,2024-11-10,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-05-18 00:00:00,2024-11-20 14:30:00
EMP1338,VANCO0336,Joshua,Young,joshua.young@stmarybaptistchurch1.org,555-322-7342,Rabbi,admin,Leadership,2025-06-17,False,True,2024-11-13,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-06-17 00:00:00,2024-11-20 14:30:00
EMP1339,VANCO0336,Lisa,White,lisa.white@stmarybaptistchurch1.org,555-479-9540,Cantor,teacher,Operations,2025-04-24,False,True,2024-10-26,False,"[""basic_access""]",2025-04-24 00:00:00,2024-11-20 14:30:00
EMP1340,VANCO0336,Sarah,Walker,sarah.walker@stmarybaptistchurch1.org,555-239-7145,Executive Director,admin,Operations,2024-04-07,False,True,2024-10-29,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-04-07 00:00:00,2024-11-20 14:30:00
EMP1341,VANCO0336,John,Nguyen,john.nguyen@stmarybaptistchurch1.org,555-366-5813,Administrative Assistant,director,Administration,2024-10-23,False,True,2024-10-26,False,"[""basic_access""]",2024-10-23 00:00:00,2024-11-20 14:30:00
EMP1342,VANCO0337,Nancy,Harris,nancy.harris@newlifecommunitychurch.org,555-358-3806,Youth Pastor,admin,Leadership,2020-07-05,True,True,2024-11-07,False,"[""billing"", ""reports"", ""settings"", ""users""]",2020-07-05 00:00:00,2024-11-20 14:30:00
EMP1343,VANCO0337,Dorothy,Lewis,dorothy.lewis@newlifecommunitychurch.org,555-112-7424,Associate Pastor,admin,Leadership,2023-03-13,False,True,2024-11-12,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-03-13 00:00:00,2024-11-20 14:30:00
EMP1344,VANCO0337,George,Jackson,george.jackson@newlifecommunitychurch.org,555-695-7093,Music Director,admin,Operations,2020-02-26,False,True,2024-11-12,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-02-26 00:00:00,2024-11-20 14:30:00
EMP1345,VANCO0338,Daniel,Adams,daniel.adams@christthekingpresbyterianchurch2.org,555-816-7106,Cantor,director,Operations,2022-03-22,True,True,2024-10-27,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-03-22 00:00:00,2024-11-20 14:30:00
EMP1346,VANCO0338,Barbara,Martin,barbara.martin@christthekingpresbyterianchurch2.org,555-341-7424,Executive Director,admin,Operations,2019-08-10,False,True,2024-10-27,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-08-10 00:00:00,2024-11-20 14:30:00
EMP1347,VANCO0338,Sharon,Lopez,sharon.lopez@christthekingpresbyterianchurch2.org,555-802-9071,Administrative Assistant,director,Administration,2018-02-09,False,True,2024-11-13,False,"[""basic_access""]",2018-02-09 00:00:00,2024-11-20 14:30:00
EMP1348,VANCO0338,Karen,Young,karen.young@christthekingpresbyterianchurch2.org,555-386-6386,Rabbi,admin,Leadership,2019-04-18,False,True,2024-11-12,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-04-18 00:00:00,2024-11-20 14:30:00
EMP1349,VANCO0339,Sharon,Williams,sharon.williams@crossroadschurch3.org,555-585-6449,Community Outreach Coordinator,volunteer,Operations,2022-05-05,True,True,2024-11-07,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-05-05 00:00:00,2024-11-20 14:30:00
EMP1350,VANCO0339,Kevin,White,kevin.white@crossroadschurch3.org,555-805-1586,Administrative Director,admin,Administration,2022-01-03,False,True,2024-11-12,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-01-03 00:00:00,2024-11-20 14:30:00
EMP1351,VANCO0339,Sharon,Walker,sharon.walker@crossroadschurch3.org,555-610-3886,Imam,admin,Leadership,2018-08-17,False,True,2024-11-13,False,"[""billing"", ""reports"", ""settings"", ""users""]",2018-08-17 00:00:00,2024-11-20 14:30:00
EMP1352,VANCO0339,Sharon,Torres,sharon.torres@crossroadschurch3.org,555-638-5031,Office Assistant,teacher,Administration,2021-05-03,False,True,2024-11-10,True,"[""basic_access""]",2021-05-03 00:00:00,2024-11-20 14:30:00
EMP1353,VANCO0340,Richard,Thompson,richard.thompson@harvestcatholicchurch2.org,555-728-6838,Rabbi,admin,Leadership,2023-11-07,True,True,2024-10-22,False,"[""billing"", ""reports"", ""settings"", ""users""]",2023-11-07 00:00:00,2024-11-20 14:30:00
EMP1354,VANCO0340,Matthew,Sanchez,matthew.sanchez@harvestcatholicchurch2.org,555-197-7737,Executive Director,admin,Operations,2023-04-24,False,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-04-24 00:00:00,2024-11-20 14:30:00
EMP1355,VANCO0340,Donna,Hall,donna.hall@harvestcatholicchurch2.org,555-804-5751,Cantor,director,Operations,2023-02-22,False,True,2024-10-30,True,"[""basic_access""]",2023-02-22 00:00:00,2024-11-20 14:30:00
EMP1356,VANCO0340,Jacob,Torres,jacob.torres@harvestcatholicchurch2.org,555-237-7935,Administrative Assistant,teacher,Administration,2024-01-12,False,True,2024-10-24,False,"[""basic_access""]",2024-01-12 00:00:00,2024-11-20 14:30:00
EMP1357,VANCO0340,Sarah,Anderson,sarah.anderson@harvestcatholicchurch2.org,555-229-9840,Office Manager,teacher,Administration,2025-02-25,False,True,2024-11-03,False,"[""basic_access""]",2025-02-25 00:00:00,2024-11-20 14:30:00
EMP1358,VANCO0341,John,Williams,john.williams@cornerstonecatholicchurch2.org,555-167-2337,Office Manager,director,Administration,2018-12-14,True,True,2024-11-04,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-12-14 00:00:00,2024-11-20 14:30:00
EMP1359,VANCO0341,Steven,Clark,steven.clark@cornerstonecatholicchurch2.org,555-777-8521,Finance Director,admin,Finance,2022-03-31,False,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-03-31 00:00:00,2024-11-20 14:30:00
EMP1360,VANCO0341,Karen,Nelson,karen.nelson@cornerstonecatholicchurch2.org,555-234-9532,Music Director,admin,Operations,2024-04-12,False,True,2024-11-15,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-04-12 00:00:00,2024-11-20 14:30:00
EMP1361,VANCO0341,Kevin,Wright,kevin.wright@cornerstonecatholicchurch2.org,555-206-8784,Associate Pastor,admin,Leadership,2023-08-20,False,True,2024-11-07,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-08-20 00:00:00,2024-11-20 14:30:00
EMP1362,VANCO0342,Deborah,Ramirez,deborah.ramirez@faithcommunitylutheranchurch3.org,555-116-5054,Pastor,admin,Leadership,2025-04-11,True,True,2024-10-26,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-04-11 00:00:00,2024-11-20 14:30:00
EMP1363,VANCO0342,Ryan,Allen,ryan.allen@faithcommunitylutheranchurch3.org,555-231-7036,Finance Director,admin,Finance,2023-01-23,False,True,2024-10-28,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-01-23 00:00:00,2024-11-20 14:30:00
EMP1364,VANCO0342,Carol,Taylor,carol.taylor@faithcommunitylutheranchurch3.org,555-950-1992,Youth Pastor,admin,Leadership,2024-08-19,False,True,2024-11-19,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-08-19 00:00:00,2024-11-20 14:30:00
EMP1365,VANCO0342,Michael,Torres,michael.torres@faithcommunitylutheranchurch3.org,555-370-6021,Office Manager,teacher,Administration,2022-09-20,False,True,2024-10-21,True,"[""basic_access""]",2022-09-20 00:00:00,2024-11-20 14:30:00
EMP1366,VANCO0343,Nancy,Anderson,nancy.anderson@riversideepiscopalchurch1.org,555-625-7846,Administrative Assistant,volunteer,Administration,2024-04-07,True,True,2024-10-23,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-04-07 00:00:00,2024-11-20 14:30:00
EMP1367,VANCO0343,Ruth,Torres,ruth.torres@riversideepiscopalchurch1.org,555-115-6789,Education Director,admin,Programs,2024-11-15,False,True,2024-11-11,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-11-15 00:00:00,2024-11-20 14:30:00
EMP1368,VANCO0343,Dorothy,Martinez,dorothy.martinez@riversideepiscopalchurch1.org,555-933-7782,Rabbi,admin,Leadership,2024-07-18,False,True,2024-10-23,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-07-18 00:00:00,2024-11-20 14:30:00
EMP1369,VANCO0343,Sarah,Hill,sarah.hill@riversideepiscopalchurch1.org,555-323-7500,Office Manager,director,Administration,2024-10-21,False,True,2024-10-23,True,"[""basic_access""]",2024-10-21 00:00:00,2024-11-20 14:30:00
EMP1370,VANCO0344,Robert,Hernandez,robert.hernandez@victorybaptistchurch.org,555-265-1185,Office Manager,volunteer,Administration,2025-04-23,True,True,2024-11-11,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-04-23 00:00:00,2024-11-20 14:30:00
EMP1371,VANCO0344,Jacob,Lewis,jacob.lewis@victorybaptistchurch.org,555-482-8537,Finance Director,admin,Finance,2025-06-19,False,True,2024-11-05,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-06-19 00:00:00,2024-11-20 14:30:00
EMP1372,VANCO0344,Thomas,Davis,thomas.davis@victorybaptistchurch.org,555-386-9107,Associate Pastor,admin,Leadership,2025-07-04,False,True,2024-10-24,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-07-04 00:00:00,2024-11-20 14:30:00
EMP1373,VANCO0345,Susan,Anderson,susan.anderson@crossroadsepiscopalchurch1.org,555-641-3899,Rabbi,admin,Leadership,2023-07-06,True,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-07-06 00:00:00,2024-11-20 14:30:00
EMP1374,VANCO0345,Gary,Ramirez,gary.ramirez@crossroadsepiscopalchurch1.org,555-338-8191,Administrative Assistant,director,Administration,2020-07-11,False,True,2024-10-23,True,"[""basic_access""]",2020-07-11 00:00:00,2024-11-20 14:30:00
EMP1375,VANCO0345,Anthony,Williams,anthony.williams@crossroadsepiscopalchurch1.org,555-476-6115,Cantor,teacher,Operations,2023-11-26,False,True,2024-10-23,True,"[""basic_access""]",2023-11-26 00:00:00,2024-11-20 14:30:00
EMP1376,VANCO0345,Nancy,Miller,nancy.miller@crossroadsepiscopalchurch1.org,555-754-1851,Office Manager,director,Administration,2020-05-27,False,True,2024-10-30,True,"[""basic_access""]",2020-05-27 00:00:00,2024-11-20 14:30:00
EMP1377,VANCO0346,Donna,Scott,donna.scott@harvestlutheranchurch1.org,555-976-8664,Youth Pastor,admin,Leadership,2021-03-17,True,True,2024-10-24,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-03-17 00:00:00,2024-11-20 14:30:00
